Time (s),Throttle (Ã‚Âµs),Rotation speed (rpm),Thrust (kgf),Voltage (V),Current (A),Electrical power (W),Propulsion system efficiency (gf/W),motor manufacturer,motor kv,propeller size(diameter),propeller size(pitch),propeller manufacturer,ESC manufacturer,ESC limit,
17.85059,1300,7179,0.130958609,12.35245461,1.881189948,23.23731345,5.635703498,T-motor,2850,6,4.2,Gemfan,T-motor,55,
21.9756984,1350,8017,0.16744642,12.31262003,2.598824672,31.99834071,5.232971979,T-motor,2850,6,4.2,Gemfan,T-motor,55,
26.1263036,1400,8774,0.206337064,12.26681009,3.386673784,41.54368414,4.966749287,T-motor,2850,6,4.2,Gemfan,T-motor,55,
30.7767528,1500,10122,0.279857241,12.15914858,5.452400986,66.29655369,4.221293955,T-motor,2850,6,4.2,Gemfan,T-motor,55,
35.4016568,1600,11322,0.349106918,12.01797357,8.077353929,97.07342604,3.596318091,T-motor,2850,6,4.2,Gemfan,T-motor,55,
40.0287474,1700,12549,0.433181932,11.84422039,11.30053608,133.8460399,3.23641949,T-motor,2850,6,4.2,Gemfan,T-motor,55,
0.3011954,1000,0,-0.000413886,8.089039956,0.008939219,0.072309697,,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
9.553821,1200,5085,0.023807416,8.081739525,0.406767965,3.287392742,7.242035897,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
13.7056362,1250,6085,0.0356662,8.075872262,0.675015635,5.451340046,6.542648098,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
17.8293018,1300,6967,0.046889119,8.067991933,1.009103497,8.141438876,5.759315975,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
21.7300672,1325,7362,0.054694233,8.063087585,1.19804111,9.659910403,5.661981375,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
25.6051148,1350,7710,0.061034391,8.057183024,1.39429837,11.23411716,5.432949466,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
29.48047,1375,8060,0.067421867,8.05185718,1.598806541,12.87336193,5.237316199,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
33.38077,1400,8382,0.072862272,8.045074483,1.799282129,14.47535874,5.033538257,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
37.280704,1425,8668,0.078391851,8.039193512,2.036098154,16.36858707,4.789164168,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
41.1564118,1450,8983,0.085315524,8.032346294,2.268124053,18.21835783,4.682942577,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
45.0323696,1475,9273,0.091078105,8.024852034,2.512052806,20.15885207,4.518020415,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
48.907733,1500,9528,0.099149111,8.013749089,2.796075194,22.40704504,4.424907905,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
53.0340444,1550,10158,0.108587201,7.997503779,3.377571615,27.01214175,4.019940438,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
57.158428,1600,10729,0.122912003,7.980049136,4.068400775,32.46603809,3.785863943,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
61.284385,1650,11272,0.136550274,7.960435184,4.830485273,38.45276493,3.551117184,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
65.4102444,1700,11740,0.153234475,7.937989354,5.709414939,45.32127501,3.381071587,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
69.5360878,1750,12291,0.163012275,7.913509901,6.610071824,52.30886883,3.116341039,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
73.661429,1800,12722,0.175061418,7.888162483,7.547013258,59.53206684,2.940623894,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
77.7874198,1850,13063,0.185750196,7.861257152,8.511560009,66.91156199,2.776055301,iFlight,4600,5.1,2.6,Gemfan,Hobbywing,20-30,
0.4796164,1000,0,0.000365757,11.61894445,-0.004018915,0.046695553,,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
10.7663964,1200,5505,0.047741096,11.57126251,1.273767885,14.73910258,3.239077544,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
15.8100394,1300,7444,0.087246992,11.51035126,2.566669019,29.54326198,2.953194278,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
20.5406772,1350,8236,0.106276876,11.46744263,3.346080656,38.37098797,2.769719568,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
25.2329784,1400,8969,0.127321853,11.41923437,4.250634845,48.53899553,2.623083797,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
29.8024798,1450,9643,0.150302914,11.36255774,5.299393911,60.21466931,2.496117909,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
34.4769618,1500,10220,0.171508693,11.3059349,6.332910484,71.59947363,2.395390421,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
39.3120564,1550,10933,0.19460551,11.23716515,7.592471642,85.31785777,2.280946974,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
44.098548,1600,11836,0.220685408,11.15112665,9.274279842,103.4186691,2.133902993,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
48.8033778,1650,12764,0.254167388,11.05001884,11.3811023,125.7613949,2.021028694,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
53.6600324,1700,13776,0.294024856,10.9177868,14.10875131,154.0363388,1.908801898,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
58.9631144,1800,15832,0.392196384,10.61672373,21.18824433,224.9497363,1.743484522,EMAX,2500,5,4.3,Gemfan,EMAX,35-40,
0.5290574,1000,0,0.000197111,15.7236024,0.044373548,0.697712019,,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
10.7979914,1200,4055,0.015081015,15.71710883,0.233790826,3.674515849,4.104218269,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
15.8359278,1300,5763,0.031135018,15.70690266,0.498816991,7.834869927,3.973903622,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
20.4602482,1350,6583,0.041246525,15.69764974,0.691898834,10.86118555,3.797608011,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
24.98679,1400,7348,0.051787843,15.68673775,0.929286945,14.57748061,3.552592118,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
29.505189,1450,8130,0.060987584,15.67253911,1.187192429,18.60631977,3.277788682,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
33.982963,1500,8841,0.072601642,15.65535427,1.479624697,23.16404881,3.134237985,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
38.4770556,1550,9516,0.086100274,15.6363924,1.848824273,28.90894181,2.978326723,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
43.1200128,1600,10149,0.098653021,15.61394407,2.243909109,35.03627132,2.81573974,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
47.7277384,1650,10791,0.113868085,15.58510548,2.722163619,42.42520715,2.683972395,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
52.4310194,1700,11384,0.128522015,15.55347521,3.305709323,51.41526801,2.499685796,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
57.1331674,1750,11923,0.140410484,15.52119329,3.849535087,59.74937814,2.349990716,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
61.8722644,1800,12455,0.152146316,15.48671482,4.412661007,68.33762259,2.226391709,PrimoPal,1430,6,4,Gemfan,Hobbywing,25â€“30,
0.2949362,1000,0,0.000132073,7.915746968,0.072261905,0.572006958,,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
9.5692032,1200,4075,0.012395079,7.910978031,0.327501966,2.590860855,4.78415475,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
13.6982124,1250,5005,0.019434398,7.907859392,0.443279458,3.505391622,5.544144486,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
17.8444376,1300,5894,0.029317331,7.904167672,0.593985894,4.694964103,6.244420787,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
21.751191,1325,6323,0.033718992,7.901804736,0.680728153,5.378980944,6.268657977,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
25.6431194,1350,6731,0.038325932,7.899410893,0.775219258,6.123775455,6.258546253,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
29.5001276,1375,7133,0.04352636,7.896763076,0.873203923,6.895484494,6.312299001,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
33.3738338,1400,7539,0.048844743,7.893297125,0.972763669,7.678312671,6.361390243,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
37.2752506,1425,7938,0.054588851,7.890662458,1.083825642,8.552102304,6.383091429,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
41.1755934,1450,8333,0.059928485,7.887085124,1.199338103,9.459281708,6.335416061,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
45.0734896,1475,8739,0.066234814,7.883254826,1.326480264,10.45698194,6.33402775,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
48.9511766,1500,9126,0.073426786,7.878903765,1.460967816,11.51082483,6.378933478,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
53.0754574,1550,9907,0.085887741,7.871132652,1.766719501,13.90608355,6.176271007,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
57.1999196,1600,10730,0.100277308,7.861800284,2.090240637,16.43305444,6.102170972,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
61.3258928,1650,11529,0.114898458,7.852315923,2.46765208,19.37678372,5.929697113,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
65.470435,1700,12276,0.132690385,7.838993635,2.881043877,22.58448461,5.875289496,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
69.6022726,1750,13158,0.15175309,7.824013605,3.388866597,26.51453836,5.723391729,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
73.726059,1800,14103,0.177015495,7.806998901,4.056344816,31.66787952,5.589748918,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
77.8780614,1850,14979,0.202101679,7.786750649,4.810859027,37.46095965,5.394994705,Tâ€‘Motor,2850,5,3,Gemfan,Hobbywing,30-35,
0.3071922,1000,0,0.000377998,15.72464076,0.046010695,0.723501654,,FL,350-420,23,5,,Hobbywing,80-100,
9.123408,1150,3908,0.020563855,15.71581355,0.272189443,4.277678531,4.807246556,FL,350-420,23,5,,Hobbywing,80-100,
13.311055,1200,7567,0.084189437,15.68038704,1.063198753,16.67136795,5.049941735,FL,350-420,23,5,,Hobbywing,80-100,
17.4709826,1250,9783,0.143876819,15.6290328,2.081586941,32.53319058,4.422462611,FL,350-420,23,5,,Hobbywing,80-100,
21.6259406,1300,11567,0.205426407,15.55700834,3.342583701,52.00060251,3.950462047,FL,350-420,23,5,,Hobbywing,80-100,
25.807387,1350,13062,0.264298853,15.47776381,4.711823471,72.92849078,3.6240823,FL,350-420,23,5,,Hobbywing,80-100,
29.959065,1400,14438,0.323739942,15.38942125,6.260217288,96.34112098,3.360350586,FL,350-420,23,5,,Hobbywing,80-100,
0.2861928,1000,0,0.000554863,7.94351747,0.026253493,0.208545079,,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
9.472238,1200,4256,0.018809363,7.936115546,0.44831432,3.557874246,5.286685599,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
13.5357332,1250,5198,0.029130955,7.931946022,0.647432449,5.135399242,5.672578416,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
17.6312966,1300,6054,0.04049133,7.925903294,0.927127119,7.348319888,5.51028403,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
21.484463,1325,6447,0.045919201,7.921991857,1.064455211,8.432605511,5.445434499,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
25.3299594,1350,6812,0.051009404,7.917308654,1.211470705,9.5915875,5.318139832,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
29.2033376,1375,7187,0.057689303,7.913777102,1.35719213,10.740516,5.371185403,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
33.0522056,1400,7528,0.064290648,7.909168921,1.529673057,12.0984426,5.313960677,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
36.89433,1425,7853,0.070372624,7.904293596,1.695474098,13.40152506,5.251090718,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
40.7577504,1450,8131,0.076417049,7.899593375,1.848152807,14.59965567,5.234167894,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
44.6440416,1475,8415,0.081712934,7.893445091,2.03678865,16.07727937,5.082510075,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
48.5041088,1500,8729,0.090123625,7.887998521,2.25015511,17.74922018,5.077610409,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
52.6335062,1550,9392,0.105657294,7.874933125,2.748115532,21.64122604,4.882223136,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
56.7384032,1600,10096,0.126468975,7.860339721,3.393444822,26.67362913,4.741348614,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
60.8533524,1650,10869,0.147539757,7.840472221,4.136374763,32.43113143,4.549324996,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
65.0052302,1700,11718,0.170341602,7.816893471,5.118552301,40.01117807,4.257350326,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
69.1309022,1750,12499,0.196713856,7.791329904,6.159343403,47.98947645,4.099104029,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
73.2566544,1800,13347,0.22484601,7.758175728,7.411979739,57.50344131,3.910131377,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
77.407264,1850,14141,0.257651059,7.723094512,8.721298967,67.35541619,3.825246342,T-Motor,3000,5.1,3,Gemfan,T-Motor,25,
0.2759096,1000,0,0.000365266,7.697504354,0.036009279,0.277181585,,T-motor,3550,5,4,Gemfan,T-motor,35-40,
9.4447536,1200,4753,0.023579103,7.689004972,0.524092486,4.029749734,5.851257406,T-motor,3550,5,4,Gemfan,T-motor,35-40,
13.5390414,1250,5774,0.034524331,7.683706995,0.775307527,5.957235866,5.795360751,T-motor,3550,5,4,Gemfan,T-motor,35-40,
17.6262296,1300,6693,0.046074005,7.678009779,1.05074866,8.067658483,5.710951341,T-motor,3550,5,4,Gemfan,T-motor,35-40,
21.4666304,1325,7114,0.052435614,7.673257067,1.208718796,9.274810046,5.653551288,T-motor,3550,5,4,Gemfan,T-motor,35-40,
25.3031402,1350,7547,0.056940786,7.66847487,1.355451842,10.39424839,5.478105217,T-motor,3550,5,4,Gemfan,T-motor,35-40,
29.1411776,1375,7966,0.064999956,7.662339076,1.539735629,11.79797648,5.509415612,T-motor,3550,5,4,Gemfan,T-motor,35-40,
32.9719802,1400,8318,0.072358047,7.657033795,1.740796799,13.32933992,5.428479391,T-motor,3550,5,4,Gemfan,T-motor,35-40,
36.8161808,1425,8687,0.081556861,7.650659222,1.942002457,14.85759901,5.48923555,T-motor,3550,5,4,Gemfan,T-motor,35-40,
40.6776836,1450,9092,0.085901286,7.644873919,2.13521926,16.32348203,5.262436397,T-motor,3550,5,4,Gemfan,T-motor,35-40,
44.5465946,1475,9454,0.094284195,7.638071065,2.387384713,18.2350141,5.170503018,T-motor,3550,5,4,Gemfan,T-motor,35-40,
48.378379,1500,9853,0.09817252,7.632038778,2.560768316,19.54388309,5.023183952,T-motor,3550,5,4,Gemfan,T-motor,35-40,
52.486425,1550,10532,0.112773558,7.620206192,3.031172881,23.09816236,4.882360609,T-motor,3550,5,4,Gemfan,T-motor,35-40,
56.5993298,1600,11349,0.130855174,7.605368144,3.641344812,27.69376784,4.725076577,T-motor,3550,5,4,Gemfan,T-motor,35-40,
60.725195,1650,12195,0.152689417,7.586957491,4.421122062,33.54286515,4.552068429,T-motor,3550,5,4,Gemfan,T-motor,35-40,
64.8377182,1700,13130,0.176905828,7.563808821,5.360768547,40.54782842,4.362892793,T-motor,3550,5,4,Gemfan,T-motor,35-40,
68.9662706,1750,14175,0.203850826,7.535527361,6.445769494,48.57227238,4.196855866,T-motor,3550,5,4,Gemfan,T-motor,35-40,
73.0890648,1800,15233,0.237354448,7.502544727,7.752692547,58.16492259,4.080714592,T-motor,3550,5,4,Gemfan,T-motor,35-40,
77.1924888,1850,16199,0.275068999,7.462087297,9.300317203,69.39977886,3.963542872,T-motor,3550,5,4,Gemfan,T-motor,35-40,
0.2688572,1000,0,0.000642254,7.67434401,0.033862588,0.259873146,,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
9.422365,1200,4577,0.029787582,7.661148459,0.633984154,4.857046725,6.132858804,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
13.4830044,1250,5478,0.042845209,7.652922052,0.957108388,7.324675886,5.849434096,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
17.560044,1300,6294,0.057465757,7.644720699,1.298443431,9.926237373,5.78927897,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
21.3893712,1325,6649,0.065032545,7.638904613,1.504963392,11.4962718,5.65683777,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
25.2244508,1350,6974,0.07258862,7.633125464,1.704634674,13.01169033,5.5787233,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
29.0563512,1375,7226,0.081349848,7.626618348,1.927173164,14.69781421,5.534826259,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
32.8871724,1400,7501,0.088223803,7.620250963,2.118420656,16.14289704,5.465177837,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
36.7339882,1425,7747,0.095645617,7.614548652,2.348244985,17.88082568,5.349060396,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
40.5667694,1450,8069,0.100290506,7.60750092,2.548254302,19.38584695,5.173387904,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
44.427813,1475,8359,0.107883034,7.60016422,2.825256492,21.4724133,5.024262194,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
48.2762408,1500,8680,0.116374224,7.591071831,3.122832403,23.70564508,4.909135521,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
52.3638188,1550,9299,0.13363104,7.574374302,3.820028464,28.93432543,4.61842598,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
56.4916338,1600,9992,0.155891483,7.553724207,4.677412014,35.33188036,4.41220453,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
60.60661,1650,10722,0.181720201,7.526741317,5.713431964,43.00352442,4.225704829,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
64.698539,1700,11550,0.210156395,7.49454645,7.063242189,52.93579668,3.970024212,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
68.8003446,1750,12406,0.238395591,7.457719197,8.419901228,62.79325903,3.796515653,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
72.933974,1800,13228,0.280395589,7.40981308,10.29414122,76.27766226,3.67598561,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
77.0126646,1850,14067,0.324659256,7.356003989,12.43275323,91.45538233,3.549919614,T-motor,3550,5,4.3,Gemfan,T-motor,35-40,
0.551538,1000,0,-0.000152472,15.94100217,-0.002962351,0.047222843,,EMAX,2500,5,4,Gemfan,EMAX,30-35,
10.7414882,1200,8143,0.048773475,15.88734237,1.403188608,22.29293784,2.187844225,EMAX,2500,5,4,Gemfan,EMAX,30-35,
15.9244062,1300,11555,0.098924788,15.8260806,2.824773212,44.70508853,2.212830597,EMAX,2500,5,4,Gemfan,EMAX,30-35,
20.8395262,1350,12973,0.12471929,15.78172283,3.556019442,56.1201132,2.222363484,EMAX,2500,5,4,Gemfan,EMAX,30-35,
25.5474094,1400,14239,0.150704734,15.736826,4.412467852,69.43823883,2.170342109,EMAX,2500,5,4,Gemfan,EMAX,30-35,
30.215196,1450,15561,0.179982171,15.68682826,5.358838049,84.06317218,2.141034732,EMAX,2500,5,4,Gemfan,EMAX,30-35,
34.9053056,1500,16829,0.20929801,15.62941208,6.375354736,99.6430463,2.100477837,EMAX,2500,5,4,Gemfan,EMAX,30-35,
39.6338588,1550,18166,0.246324889,15.56028055,7.681455199,119.5255979,2.060854688,EMAX,2500,5,4,Gemfan,EMAX,30-35,
44.5526482,1600,19653,0.280586234,15.4822134,9.148867592,141.6447204,1.980915582,EMAX,2500,5,4,Gemfan,EMAX,30-35,
49.2730578,1650,21130,0.3253593,15.38562137,10.98361348,168.9897183,1.925320094,EMAX,2500,5,4,Gemfan,EMAX,30-35,
54.013275,1700,22667,0.372443231,15.26987379,13.36864597,204.1375368,1.824472056,EMAX,2500,5,4,Gemfan,EMAX,30-35,
59.2463812,1800,25821,0.483933624,14.98966568,19.99882832,299.7757505,1.61431878,EMAX,2500,5,4,Gemfan,EMAX,30-35,
0.4269746,1000,0,0.000577185,12.13471386,-0.027182609,0.329853178,,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
10.5833458,1200,2935,0.013749874,12.12843257,0.127676513,1.548515974,8.879387758,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
15.9117654,1300,4201,0.028902603,12.11906174,0.373678719,4.528635471,6.382188037,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
20.57354,1350,4826,0.036730493,12.11129918,0.545186473,6.602916488,5.562768108,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
25.1976296,1400,5371,0.045614482,12.10118869,0.766833421,9.279595924,4.915567708,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
29.8981346,1450,5884,0.057082014,12.08922269,1.028180479,12.42990277,4.592313792,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
34.6824984,1500,6373,0.067952962,12.0733365,1.324481831,15.99091483,4.249473063,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
39.4712636,1550,6846,0.07768026,12.05641259,1.650879726,19.90368711,3.902807523,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
44.178037,1600,7282,0.088926369,12.03604635,2.00784612,24.16652897,3.679732785,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
48.8619714,1650,7700,0.101106186,12.01396136,2.441318966,29.32991173,3.447203908,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
53.3748936,1700,8132,0.111754989,11.98872747,2.885218449,34.59009769,3.230837615,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
58.2342032,1750,8520,0.124941245,11.95898377,3.41001831,40.78035362,3.063760714,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
63.1316274,1800,8878,0.135447532,11.92672999,3.975622317,47.41617394,2.856568135,PrimoPal,2280,7,3.8,DalProp,Hobbywing,40,
0.5015778,1000,0,-0.000335216,11.47768433,0.139877511,1.60546992,,Flashhobby,3150,5,3,iFlight,iFlight,35,
10.8136702,1200,6954,0.032772012,11.45839561,0.876984138,10.04883119,3.261276045,Flashhobby,3150,5,3,iFlight,iFlight,35,
16.2052886,1300,9212,0.059742783,11.42526057,1.769050774,20.21186606,2.955827195,Flashhobby,3150,5,3,iFlight,iFlight,35,
20.9322614,1350,10279,0.076701556,11.39583677,2.425719675,27.64310545,2.77470836,Flashhobby,3150,5,3,iFlight,iFlight,35,
25.7008306,1400,11436,0.093506403,11.35821937,3.229304591,36.67914997,2.54930671,Flashhobby,3150,5,33,iFlight,iFlight,35,
30.4807116,1450,12330,0.10772815,11.31861298,4.064616841,46.00582494,2.341619782,Flashhobby,3150,5,3,iFlight,iFlight,35,
35.2056132,1500,13114,0.126555882,11.27023204,5.142929789,57.96201207,2.183428031,Flashhobby,3150,5,3,iFlight,iFlight,35,
40.1974238,1550,13979,0.141591719,11.21757453,6.243133415,70.03281438,2.021791074,Flashhobby,3150,5,3,iFlight,iFlight,35,
45.168295,1600,14825,0.15858304,11.15565324,7.557868772,84.31296324,1.880885615,Flashhobby,3150,5,3,iFlight,iFlight,35,
50.1917872,1650,15331,0.183978133,11.08387211,9.266053876,102.7037561,1.791347661,Flashhobby,3150,5,3,iFlight,iFlight,35,
55.0623822,1700,15916,0.195551427,10.99998658,11.13718998,122.5089402,1.596221681,Flashhobby,3150,5,3,iFlight,iFlight,35,
60.1188866,1750,16284,0.210998947,10.90496641,13.43496594,146.5078522,1.440188657,Flashhobby,3150,5,3,iFlight,iFlight,35,
65.0361312,1800,16622,0.225873528,10.80004065,15.97458077,172.5261218,1.309213499,Flashhobby,3150,5,3,iFlight,iFlight,35,
0.2992966,1000,0,0.000129267,24.19642693,-0.003155087,0.076341821,,T-motor,1300,6,4.2,Gemfan,T-motor,35-40,
9.6346794,1200,5894,0.05678691,24.17153862,0.784928876,18.97293865,2.993047666,T-motor,1300,6,4.2,Gemfan,T-motor,35-40,
14.3024914,1300,8533,0.119090308,24.12314574,1.826679927,44.06526611,2.702589095,T-motor,1300,6,4.2,Gemfan,T-motor,35-40,
18.4714536,1350,9824,0.156867532,24.07953527,2.566247021,61.79403564,2.538554569,T-motor,1300,6,4.2,Gemfan,T-motor,35-40,
22.5958084,1400,10994,0.198929925,24.02525311,3.447358706,82.82366546,2.401848844,T-motor,1300,6,4.2,Gemfan,T-motor,35-40,
